#x [m]	   #y [m]T Exact [C]   T Computed [C]
0.006667 0.006667 0.998246 0.998246
0.020000 0.006667 0.991244 0.991244
0.033333 0.006667 0.977290 0.977290
0.046667 0.006667 0.956480 0.956480
0.060000 0.006667 0.928961 0.928961
0.073333 0.006667 0.894926 0.894926
0.086667 0.006667 0.854614 0.854614
0.100000 0.006667 0.808307 0.808307
0.113333 0.006667 0.756331 0.756331
0.126667 0.006667 0.699050 0.699050
0.140000 0.006667 0.636865 0.636865
0.153333 0.006667 0.570213 0.570213
0.166667 0.006667 0.499561 0.499561
0.180000 0.006667 0.425406 0.425406
0.193333 0.006667 0.348266 0.348266
0.206667 0.006667 0.268684 0.268684
0.220000 0.006667 0.187217 0.187217
0.233333 0.006667 0.104437 0.104437
0.246667 0.006667 0.020924 0.020924
0.260000 0.006667 -0.062735 -0.062735
0.273333 0.006667 -0.145955 -0.145955
0.286667 0.006667 -0.228151 -0.228151
0.300000 0.006667 -0.308746 -0.308746
0.313333 0.006667 -0.387176 -0.387176
0.326667 0.006667 -0.462890 -0.462890
0.340000 0.006667 -0.535357 -0.535357
0.353333 0.006667 -0.604069 -0.604069
0.366667 0.006667 -0.668544 -0.668544
0.380000 0.006667 -0.728329 -0.728329
0.393333 0.006667 -0.783006 -0.783006
0.406667 0.006667 -0.832191 -0.832191
0.420000 0.006667 -0.875538 -0.875538
0.433333 0.006667 -0.912744 -0.912744
0.446667 0.006667 -0.943548 -0.943548
0.460000 0.006667 -0.967734 -0.967734
0.473333 0.006667 -0.985131 -0.985131
0.486667 0.006667 -0.995619 -0.995619
0.500000 0.006667 -0.999123 -0.999123
0.513333 0.006667 -0.995619 -0.995619
0.526667 0.006667 -0.985131 -0.985131
0.540000 0.006667 -0.967734 -0.967734
0.553333 0.006667 -0.943548 -0.943548
0.566667 0.006667 -0.912744 -0.912744
0.580000 0.006667 -0.875538 -0.875538
0.593333 0.006667 -0.832191 -0.832191
0.606667 0.006667 -0.783006 -0.783006
0.620000 0.006667 -0.728329 -0.728329
0.633333 0.006667 -0.668544 -0.668544
0.646667 0.006667 -0.604069 -0.604069
0.660000 0.006667 -0.535357 -0.535357
0.673333 0.006667 -0.462890 -0.462890
0.686667 0.006667 -0.387176 -0.387176
0.700000 0.006667 -0.308746 -0.308746
0.713333 0.006667 -0.228151 -0.228151
0.726667 0.006667 -0.145955 -0.145955
0.740000 0.006667 -0.062735 -0.062735
0.753333 0.006667 0.020924 0.020924
0.766667 0.006667 0.104437 0.104437
0.780000 0.006667 0.187217 0.187217
0.793333 0.006667 0.268684 0.268684
0.806667 0.006667 0.348266 0.348266
0.820000 0.006667 0.425406 0.425406
0.833333 0.006667 0.499561 0.499561
0.846667 0.006667 0.570213 0.570213
0.860000 0.006667 0.636865 0.636865
0.873333 0.006667 0.699050 0.699050
0.886667 0.006667 0.756331 0.756331
