#x [m]	   #y [m]T Exact [C]   T Computed [C]
0.012500 0.012500 0.993844 0.993844
0.037500 0.012500 0.969372 0.969372
0.062500 0.012500 0.921032 0.921032
0.087500 0.012500 0.850012 0.850012
0.112500 0.012500 0.758062 0.758062
0.137500 0.012500 0.647446 0.647446
0.162500 0.012500 0.520888 0.520888
0.187500 0.012500 0.381504 0.381504
0.212500 0.012500 0.232726 0.232726
0.237500 0.012500 0.078217 0.078217
0.262500 0.012500 -0.078217 -0.078217
0.287500 0.012500 -0.232726 -0.232726
0.312500 0.012500 -0.381504 -0.381504
0.337500 0.012500 -0.520888 -0.520888
0.362500 0.012500 -0.647446 -0.647446
0.387500 0.012500 -0.758062 -0.758062
0.412500 0.012500 -0.850012 -0.850012
0.437500 0.012500 -0.921032 -0.921032
0.462500 0.012500 -0.969372 -0.969372
0.487500 0.012500 -0.993844 -0.993844
0.512500 0.012500 -0.993844 -0.993844
0.537500 0.012500 -0.969372 -0.969372
0.562500 0.012500 -0.921032 -0.921032
0.587500 0.012500 -0.850012 -0.850012
0.612500 0.012500 -0.758062 -0.758062
0.637500 0.012500 -0.647446 -0.647446
0.662500 0.012500 -0.520888 -0.520888
0.687500 0.012500 -0.381504 -0.381504
0.712500 0.012500 -0.232726 -0.232726
0.737500 0.012500 -0.078217 -0.078217
0.762500 0.012500 0.078217 0.078217
0.787500 0.012500 0.232726 0.232726
0.812500 0.012500 0.381504 0.381504
0.837500 0.012500 0.520888 0.520888
0.862500 0.012500 0.647446 0.647446
0.887500 0.012500 0.758062 0.758062
0.912500 0.012500 0.850012 0.850012
0.937500 0.012500 0.921032 0.921032
0.962500 0.012500 0.969372 0.969372
0.987500 0.012500 0.993844 0.993844
0.012500 0.037500 0.969372 0.969372
0.037500 0.037500 0.945503 0.945602
0.062500 0.037500 0.898353 0.898502
0.087500 0.037500 0.829082 0.829254
0.112500 0.037500 0.739396 0.739572
0.137500 0.037500 0.631504 0.631671
0.162500 0.037500 0.508062 0.508211
0.187500 0.037500 0.372110 0.372233
0.212500 0.037500 0.226995 0.227087
0.237500 0.037500 0.076291 0.076349
0.262500 0.037500 -0.076291 -0.076270
0.287500 0.037500 -0.226995 -0.227010
0.312500 0.037500 -0.372110 -0.372161
0.337500 0.037500 -0.508062 -0.508147
0.362500 0.037500 -0.631504 -0.631620
0.387500 0.037500 -0.739396 -0.739539
0.412500 0.037500 -0.829082 -0.829248
0.437500 0.037500 -0.898353 -0.898536
0.462500 0.037500 -0.945503 -0.945699
0.487500 0.037500 -0.969372 -0.969574
0.512500 0.037500 -0.969372 -0.969574
0.537500 0.037500 -0.945503 -0.945699
0.562500 0.037500 -0.898353 -0.898536
0.587500 0.037500 -0.829082 -0.829248
0.612500 0.037500 -0.739396 -0.739539
0.637500 0.037500 -0.631504 -0.631620
0.662500 0.037500 -0.508062 -0.508147
0.687500 0.037500 -0.372110 -0.372161
0.712500 0.037500 -0.226995 -0.227010
0.737500 0.037500 -0.076291 -0.076270
0.762500 0.037500 0.076291 0.076349
0.787500 0.037500 0.226995 0.227087
0.812500 0.037500 0.372110 0.372233
0.837500 0.037500 0.508062 0.508211
0.862500 0.037500 0.631504 0.631671
0.887500 0.037500 0.739396 0.739572
0.912500 0.037500 0.829082 0.829254
